Time_s,Voltage_V,Current_A,SOC,Temperature_C
2251,4.185816537587242,0.0,0.8315476190475977,41.42577013378676
2252,4.181126222707574,0.0,0.8315476190475977,41.400931019289324
2253,4.176632153094332,0.0,0.8315476190475977,41.376141558181764
2254,4.17232616526715,0.0,0.8315476190475977,41.35140165120696
2255,4.168200434397703,0.0,0.8315476190475977,41.326711199306196
2256,4.16424746027964,0.0,0.8315476190475977,41.30207010361878
2257,4.160460053879425,0.0,0.8315476190475977,41.27747826548165
2258,4.156831324444015,0.0,0.8315476190475977,41.25293558642895
2259,4.153354667142321,0.0,0.8315476190475977,41.228441968191675
2260,4.150023751218382,0.0,0.8315476190475977,41.20399731269726
2261,4.146832508635052,0.0,0.8315476190475977,41.17960152206918
2262,4.143775123187906,0.0,0.8315476190475977,41.15525449862656
2263,4.140846020069898,0.0,0.8315476190475977,41.130956144883804
2264,4.138039855868119,0.0,0.8315476190475977,41.10670636355018
2265,4.135351508974756,0.0,0.8315476190475977,41.08250505752944
2266,4.132776070395128,0.0,0.8315476190475977,41.05835212991944
2267,4.130308834936346,0.0,0.8315476190475977,41.03424748401173
2268,4.127945292760847,0.0,0.8315476190475977,41.01019102329119
2269,4.125681121289696,0.0,0.8315476190475977,40.986182651435634
2270,4.12351217744119,0.0,0.8315476190475977,40.962222272315415
2271,4.12143449019086,0.0,0.8315476190475977,40.938309789993056
2272,4.1194442534396,0.0,0.8315476190475977,40.914445108722866
2273,4.117537819177129,0.0,0.8315476190475977,40.89062813295053
2274,4.115711690928604,0.0,0.8315476190475977,40.86685876731276
2275,4.113962517472621,0.0,0.8315476190475977,40.84313691663691
2276,4.112287086819396,0.0,0.8315476190475977,40.81946248594055
2277,4.110682320438356,0.0,0.8315476190475977,40.79583538043116
2278,4.1091452677247915,0.0,0.8315476190475977,40.772255505505676
2279,4.107673100695708,0.0,0.8315476190475977,40.74872276675017
2280,4.106263108905352,0.0,0.8315476190475977,40.72523706993944
2281,4.10491269457135,0.0,0.8315476190475977,40.701798321036634
2282,4.103619367902725,0.0,0.8315476190475977,40.678406426192886
2283,4.102380742621424,0.0,0.8315476190475977,40.655061291746925
2284,4.101194531669368,0.0,0.8315476190475977,40.63176282422472
2285,4.100058543093331,0.0,0.8315476190475977,40.6085109303391
2286,4.098970676100281,0.0,0.8315476190475977,40.58530551698936
2287,4.097928917276135,0.0,0.8315476190475977,40.5621464912609
2288,4.096931336961161,0.0,0.8315476190475977,40.53903376042487
2289,4.09597608577554,0.0,0.8315476190475977,40.51596723193778
2290,4.095061391288861,0.0,0.8315476190475977,40.49294681344114
2291,4.094185554827619,0.0,0.8315476190475977,40.46997241276107
2292,4.093346948414958,0.0,0.8315476190475977,40.44704393790796
2293,4.092544011837232,0.0,0.8315476190475977,40.42416129707608
2294,4.091775249832093,0.0,0.8315476190475977,40.401324398643226
2295,4.091039229393096,0.0,0.8315476190475977,40.37853315117034
2296,4.0903345771859945,0.0,0.8315476190475977,40.35578746340114
2297,4.089659977072091,0.0,0.8315476190475977,40.333087244261804
2298,4.089014167734224,0.0,0.8315476190475977,40.31043240286053
2299,4.088395940401129,0.0,0.8315476190475977,40.28782284848721
2300,4.087804136666112,0.0,0.8315476190475977,40.265258490613085
2301,4.087237646396116,0.0,0.8315476190475977,40.24273923889035
2302,4.086695405727451,0.0,0.8315476190475977,40.22026500315181
2303,4.086176395144592,0.0,0.8315476190475977,40.197835693410504
2304,4.085679637638602,0.0,0.8315476190475977,40.175451219859376
2305,4.085204196941892,0.0,0.8315476190475977,40.15311149287088
2306,4.084749175836148,0.0,0.8315476190475977,40.130816422996624
2307,4.0843137145303965,0.0,0.8315476190475977,40.10856592096705
2308,4.083896989106313,0.0,0.8315476190475977,40.08635989769104
2309,4.083498210027967,0.0,0.8315476190475977,40.06419826425556
2310,4.0831166207133665,0.0,0.8315476190475977,40.04208093192531
2311,4.08275149616521,0.0,0.8315476190475977,40.020007812142396
2312,4.082402141658419,0.0,0.8315476190475977,39.99797881652592
2313,4.0820678914820805,0.0,0.8315476190475977,39.97599385687169
2314,4.081748107733559,0.0,0.8315476190475977,39.9540528451518
2315,4.081442179162615,0.0,0.8315476190475977,39.932155693514346
2316,4.081149520063451,0.0,0.8315476190475977,39.91030231428301
2317,4.080869569212703,0.0,0.8315476190475977,39.88849261995675
2318,4.080601788851485,0.0,0.8315476190475977,39.86672652320946
2319,4.0803456637096485,0.0,0.8315476190475977,39.84500393688956
2320,4.080100700070507,0.0,0.8315476190475977,39.823324774019724
2321,4.079866424874366,0.0,0.8315476190475977,39.80168894779646
2322,4.079642384859225,0.0,0.8315476190475977,39.78009637158981
2323,4.079428145737145,0.0,0.8315476190475977,39.75854695894301
2324,4.079223291404769,0.0,0.8315476190475977,39.737040623572085
2325,4.079027423186603,0.0,0.8315476190475977,39.71557727936556
2326,4.078840159109694,0.0,0.8315476190475977,39.69415684038411
2327,4.078661133208407,0.0,0.8315476190475977,39.67277922086018
2328,4.078489994858042,0.0,0.8315476190475977,39.65144433519768
2329,4.0783264081361175,0.0,0.8315476190475977,39.630152097971624
2330,4.078170051210147,0.0,0.8315476190475977,39.60890242392777
2331,4.078020615750841,0.0,0.8315476190475977,39.587695227982344
2332,4.07787780636965,0.0,0.8315476190475977,39.56653042522161
2333,4.077741340079669,0.0,0.8315476190475977,39.54540793090159
2334,4.077610945778908,0.0,0.8315476190475977,39.52432766044772
2335,4.077486363755025,0.0,0.8315476190475977,39.503289529454484
2336,4.077367345210619,0.0,0.8315476190475977,39.48229345368511
2337,4.07725365180823,0.0,0.8315476190475977,39.461339349071196
2338,4.077145055234241,0.0,0.8315476190475977,39.440427131712404
2339,4.077041336780879,0.0,0.8315476190475977,39.41955671787611
2340,4.076942286945589,0.0,0.8315476190475977,39.39872802399707
2341,4.076847705047041,0.0,0.8315476190475977,39.3779409666771
2342,4.076757398857084,0.0,0.8315476190475977,39.357195462684714
2343,4.076671184248,0.0,0.8315476190475977,39.33649142895481
2344,4.076588884854406,0.0,0.8315476190475977,39.31582878258833
2345,4.076510331749204,0.0,0.8315476190475977,39.29520744085194
2346,4.076435363132999,0.0,0.8315476190475977,39.274627321177675
2347,4.0763638240364255,0.0,0.8315476190475977,39.254088341162635
2348,4.076295566034841,0.0,0.8315476190475977,39.23359041856865
2349,4.07623044697488,0.0,0.8315476190475977,39.21313347132193
2350,4.076168330712382,0.0,0.8315476190475977,39.19271741751275
2351,4.076109086861202,0.0,0.8315476190475977,39.17234217539515
2352,4.0760525905524805,0.0,0.8315476190475977,39.152007663386534
2353,4.07599872220391,0.0,0.8315476190475977,39.13171380006742
2354,4.075947367298606,0.0,0.8315476190475977,39.11146050418108
2355,4.075898416173174,0.0,0.8315476190475977,39.09124769463322
2356,4.075851763814587,0.0,0.8315476190475977,39.07107529049165
2357,4.075807309665525,0.0,0.8315476190475977,39.050943210985956
2358,4.075764957437799,0.0,0.8315476190475977,39.0308513755072
2359,4.075724614933551,0.0,0.8315476190475977,39.01079970360756
2360,4.07568619387389,0.0,0.8315476190475977,38.99078811500005
2361,4.075649609734663,0.0,0.8315476190475977,38.97081652955817
2362,4.075614781589058,0.0,0.8315476190475977,38.95088486731558
2363,4.075581631956769,0.0,0.8315476190475977,38.930993048465815
2364,4.075550086659432,0.0,0.8315476190475977,38.91114099336193
2365,4.07552007468209,0.0,0.8315476190475977,38.891328622516205
2366,4.075491528040422,0.0,0.8315476190475977,38.8715558565998
2367,4.0754643816535046,0.0,0.8315476190475977,38.851822616442455
2368,4.075438573221883,0.0,0.8315476190475977,38.832128823032185
2369,4.075414043110709,0.0,0.8315476190475977,38.81247439751494
2370,4.075390734237761,0.0,0.8315476190475977,38.79285926119431
2371,4.075368591966125,0.0,0.8315476190475977,38.77328333553118
2372,4.075347564001355,0.0,0.8315476190475977,38.75374654214345
2373,4.075327600292921,0.0,0.8315476190475977,38.73424880280571
2374,4.07530865293976,0.0,0.8315476190475977,38.7147900394489
2375,4.075290676099781,0.0,0.8315476190475977,38.69537017416005
2376,4.075273625903132,0.0,0.8315476190475977,38.67598912918191
2377,4.07525746036909,0.0,0.8315476190475977,38.65664682691267
2378,4.07524213932643,0.0,0.8315476190475977,38.63734318990567
2379,4.075227624337098,0.0,0.8315476190475977,38.618078140869045
2380,4.075213878623094,0.0,0.8315476190475977,38.59885160266545
2381,4.075200866996392,0.0,0.8315476190475977,38.57966349831172
2382,4.075188555791792,0.0,0.8315476190475977,38.560513750978586
2383,4.07517691280258,0.0,0.8315476190475977,38.54140228399038
2384,4.075165907218875,0.0,0.8315476190475977,38.52232902082468
2385,4.075155509568556,0.0,0.8315476190475977,38.50329388511205
2386,4.075145691660645,0.0,0.8315476190475977,38.48429680063571
2387,4.075136426531085,0.0,0.8315476190475977,38.46533769133124
2388,4.075127688390753,0.0,0.8315476190475977,38.44641648128627
2389,4.075119452575677,0.0,0.8315476190475977,38.42753309474018
2390,4.075111695499318,0.0,0.8315476190475977,38.4086874560838
2391,4.075104394606857,0.0,0.8315476190475977,38.389879489859084
2392,4.075097528331393,0.0,0.8315476190475977,38.37110912075885
2393,4.07509107605198,0.0,0.8315476190475977,38.352376273626454
2394,4.075085018053417,0.0,0.8315476190475977,38.33368087345548
2395,4.0750793354877235,0.0,0.8315476190475977,38.31502284538944
2396,4.075074010337237,0.0,0.8315476190475977,38.29640211472151
2397,4.075069025379247,0.0,0.8315476190475977,38.27781860689418
2398,4.075064364152121,0.0,0.8315476190475977,38.259272247499
2399,4.075060010922845,0.0,0.8315476190475977,38.24076296227625
2400,3.919350327222539,40.0,0.8315476190475977,38.2820603095665
2401,3.9075660866374085,40.0,0.8307539682539469,38.32536195708902
2402,3.896238628818768,40.0,0.8299603174602961,38.37057631828259
2403,3.8853490151118306,40.0,0.8291666666666453,38.41761572688726
2404,3.8748790925704357,40.0,0.8283730158729945,38.46639618260546
2405,3.8648114611611346,40.0,0.8275793650793437,38.51683719890745
2406,3.855129442565901,40.0,0.8267857142856929,38.568861657143955
2407,3.845817050276632,40.0,0.8259920634920421,38.62239566670451
2408,3.836858960927934,40.0,0.8251984126983913,38.67736843097147
2409,3.8282404868169744,40.0,0.8244047619047405,38.73371211882936
2410,3.81994754956123,40.0,0.8236111111110898,38.79136174149984
2411,3.8119666548470565,40.0,0.822817460317439,38.850255034481556
2412,3.804284868223908,40.0,0.8220238095237882,38.910332344383455
2413,3.7968897919009366,40.0,0.8212301587301374,38.97153652044908
2414,3.7897695425044735,40.0,0.8204365079364866,39.03381281057739
2415,3.782912729756607,40.0,0.8196428571428358,39.097108761654034
2416,3.776308436036763,40.0,0.818849206349185,39.16137412401446
2417,3.769946196789678,40.0,0.8180555555555342,39.226560759867795
2418,3.7638159817447945,40.0,0.8172619047618834,39.29262255551744
2419,3.7579081769134293,40.0,0.8164682539682326,39.35951533722112
2420,3.75221356733157,40.0,0.8156746031745818,39.42719679053966
2421,3.746723320517386,40.0,0.8148809523809311,39.495626383030014
2422,3.7414289706139012,40.0,0.8140873015872803,39.56476529014395
2423,3.736322403188452,40.0,0.8132936507936295,39.63457632419972
2424,3.7313958406617393,40.0,0.8124999999999787,39.705023866299314
2425,3.7266418283404095,40.0,0.8117063492063279,39.77607380106937
2426,3.7220532210281894,40.0,0.8109126984126771,39.84769345410879
2427,3.717623170191612,40.0,0.8101190476190263,39.919851532030776
2428,3.713345111657378,40.0,0.8093253968253755,39.992518064992005
2429,3.7092127538193433,40.0,0.8085317460317247,40.06566435160586
2430,3.705220066334033,40.0,0.8077380952380739,40.13926290614083
2431,3.7013612692844546,40.0,0.8069444444444231,40.21328740790955
2432,3.697630822792834,40.0,0.8061507936507724,40.287712652757676
2433,3.6940234170636614,40.0,0.8053571428571216,40.362514506565574
2434,3.6905339628392646,40.0,0.8045634920634708,40.43766986067945
2435,3.6871575822508005,40.0,0.80376984126982,40.51315658919195
2436,3.683889600048311,40.0,0.8029761904761692,40.58895350799567
2437,3.68072553519415,40.0,0.8021825396825184,40.665040335535984
2438,3.677661092804714,40.0,0.8013888888888676,40.74139765519294
2439,3.6746921564260786,40.0,0.8005952380952168,40.818006879224576
2440,3.6718147806297106,40.0,0.799801587301566,40.89485021420699
2441,3.6690251839149908,40.0,0.7990079365079152,40.97191062790922
2442,3.6663197419058537,40.0,0.7982142857142644,41.049171817543325
2443,3.663694980829362,40.0,0.7974206349206137,41.126618179332816
2444,3.661147571264546,40.0,0.7966269841269629,41.20423477934469
2445,3.6586743221503024,40.0,0.7958333333333121,41.282007325532724
2446,3.6562721750416474,40.0,0.7950396825396613,41.35992214094191
2447,3.653938198604019,40.0,0.7942460317460105,41.43796613802573
2448,3.65166958333578,40.0,0.7934523809523597,41.516126794030306
2449,3.6494636365094704,40.0,0.7926587301587089,41.59439212740111
2450,3.6473177773227485,40.0,0.7918650793650581,41.672750675169844
2451,3.645229532250349,40.0,0.7910714285714073,41.75119147128092
2452,3.643196530588701,40.0,0.7902777777777565,41.82970402581848
2453,3.6412165001852665,40.0,0.7894841269841057,41.90827830509676
2454,3.6392872633449236,40.0,0.788690476190455,41.98690471257783
2455,3.63740673290607,40.0,0.7878968253968042,42.06557407058259
2456,3.635572908479416,40.0,0.7871031746031534,42.14427760276194
2457,3.6337838728427236,40.0,0.7863095238095026,42.22300691729675
2458,3.6320377884850554,40.0,0.7855158730158518,42.30175399079636
2459,3.6303328942942947,40.0,0.784722222222201,42.38051115286657
2460,3.628667502382058,40.0,0.7839285714285502,42.45927107131948
2461,3.627039995040265,40.0,0.7831349206348994,42.53802673799846
2462,3.625448821823932,40.0,0.7823412698412486,42.61677145519276
2463,3.6238924967549626,40.0,0.7815476190475978,42.69549882261734
2464,3.6223695956419113,40.0,0.780753968253947,42.77420272493439
2465,3.6208787535109224,40.0,0.7799603174602963,42.85287731979417
2466,3.6194186621432416,40.0,0.7791666666666455,42.931517026373534
2467,3.6179880677148786,40.0,0.7783730158729947,43.01011651439156
2468,3.616585768534193,40.0,0.7775793650793439,43.088670693582436
2469,3.6152106128733443,40.0,0.7767857142856931,43.16717470360663
2470,3.613861496889719,40.0,0.7759920634920423,43.245623904382214
2471,3.612537362633608,40.0,0.7751984126983915,43.32401386681885
2472,3.6112371961385468,40.0,0.7744047619047407,43.402340363937725
2473,3.609960025590921,40.0,0.7736111111110899,43.48059936236144
2474,3.608704919575528,40.0,0.7728174603174391,43.5587870141585
2475,3.6074709853939524,40.0,0.7720238095237884,43.63689964902766
2476,3.606257367452747,40.0,0.7712301587301376,43.714933766808045
2477,3.605063245718522,40.0,0.7704365079364868,43.79288603030145
2478,3.6038878342371583,40.0,0.769642857142836,43.87075325839398
2479,3.602730379714513,40.0,0.7688492063491852,43.94853241946451
2480,3.601590160156036,40.0,0.7680555555555344,44.02622062506803
2481,3.6004664835628857,40.0,0.7672619047618836,44.103815123882555
2482,3.599358686682185,40.0,0.7664682539682328,44.18131329590859
2483,3.598266133809174,40.0,0.765674603174582,44.258712646910645
2484,3.59718821563912,40.0,0.7648809523809312,44.33601080309079
2485,3.5961243481669083,40.0,0.7640873015872804,44.41320550598457
2486,3.595073971632341,40.0,0.7632936507936297,44.4902946075701
2487,3.594036549509263,40.0,0.7624999999999789,44.56727606558136
2488,3.5930115675366676,40.0,0.7617063492063281,44.64414793901739
2489,3.591998532790079,40.0,0.7609126984126773,44.72090838383904
2490,3.590996972791509,40.0,0.7601190476190265,44.79755564884565
2491,3.5900064346564124,40.0,0.7593253968253757,44.87408807172405
2492,3.5890264842760833,40.0,0.7585317460317249,44.95050407526281
2493,3.5880567055340506,40.0,0.7577380952380741,45.02680216372482
2494,3.587096699555041,40.0,0.7569444444444233,45.10298091937158
2495,3.586146083985164,40.0,0.7561507936507725,45.17903899913308
2496,3.585204492302035,40.0,0.7553571428571217,45.25497513141685
2497,3.58427157315357,40.0,0.754563492063471,45.33078811305084
2498,3.5833469897243,40.0,0.7537698412698202,45.40647680635418
2499,3.5824304191280207,40.0,0.7529761904761694,45.482040136330696
2500,3.5815215518257246,40.0,0.7521825396825186,45.55747708798007
2501,3.580620091067734,40.0,0.7513888888888678,45.632786703721656
2502,3.579725752359057,40.0,0.750595238095217,45.70796808092636
2503,3.578838262946982,40.0,0.7498015873015662,45.783020369552005
2504,3.5779573613300055,40.0,0.7490079365079154,45.85794276987792
2505,3.577082796787195,40.0,0.7482142857142646,45.932734530334635
2506,3.5762143289271435,40.0,0.7474206349206138,46.007394945424636
2507,3.5753517272557067,40.0,0.746626984126963,46.081923353730524
2508,3.574494770761737,40.0,0.7458333333333123,46.15631913600678
2509,3.5736432475200695,40.0,0.7450396825396615,46.230581713351796
2510,3.5727969543110465,40.0,0.7442460317460107,46.30471054545675
2511,3.571955696255892,40.0,0.7434523809523599,46.378705128928075
2512,3.571119286467271,40.0,0.7426587301587091,46.452564995680596
2513,3.570287545714425,40.0,0.7418650793650583,46.52628971139826
2514,3.5694603021022484,40.0,0.7410714285714075,46.5998788740597
2515,3.568637390763746,40.0,0.7402777777777567,46.67333211252589
2516,3.567818653565323,40.0,0.7394841269841059,46.746649085187386
2517,3.5670039388243495,40.0,0.7386904761904551,46.819829478668545
2518,3.5661931010385093,40.0,0.7378968253968043,46.89287300658641
2519,3.565386000626443,40.0,0.7371031746031536,46.96577940836205
2520,3.5645825036792007,40.0,0.7363095238095028,47.03854844808199
2521,3.56378248172208,40.0,0.735515873015852,47.111179913407774
2522,3.5629858114863864,40.0,0.7347222222222012,47.18367361453168
2523,3.5621923746907385,40.0,0.7339285714285504,47.25602938317648
2524,3.561402057831491,40.0,0.7331349206348996,47.32824707163765
2525,3.5606147519819156,40.0,0.7323412698412488,47.40032655186598
2526,3.559830352599771,40.0,0.731547619047598,47.4722677145892
2527,3.5590487593429057,40.0,0.7307539682539472,47.54407046847067
2528,3.5582698758925693,40.0,0.7299603174602964,47.615734739303896
2529,3.5574936097841126,40.0,0.7291666666666456,47.6872604692411
2530,3.5567198722447593,40.0,0.7283730158729949,47.75864761605463
2531,3.555948578038162,40.0,0.7275793650793441,47.82989615242968
2532,3.5551796453154605,40.0,0.7267857142856933,47.90100606528714
2533,3.5544129954725734,40.0,0.7259920634920425,47.97197735513519
2534,3.553648553013453,40.0,0.7251984126983917,48.04281003544854
2535,3.5528862454190744,40.0,0.7244047619047409,48.11350413207409
2536,3.5521260030218977,40.0,0.7236111111110901,48.18405968266193
2537,3.5513677588856005,40.0,0.7228174603174393,48.254476736120615
2538,3.550611448689832,40.0,0.7220238095237885,48.324755352095686
2539,3.5498570106198084,40.0,0.7212301587301377,48.39489560047047
2540,3.549104385260533,40.0,0.720436507936487,48.46489756088827
2541,3.548353515495444,40.0,0.7196428571428362,48.534761322294905
2542,3.5476043464093188,40.0,0.7188492063491854,48.604486982500944
2543,3.546856825195248,40.0,0.7180555555555346,48.67407464776264
2544,3.5461109010655165,40.0,0.7172619047618838,48.74352443238085
2545,3.545366525166218,40.0,0.716468253968233,48.81283645831725
2546,3.544623650495463,40.0,0.7156746031745822,48.88201085482691
2547,3.5438822318250107,40.0,0.7148809523809314,48.951047758106796
2548,3.5431422256252065,40.0,0.7140873015872806,49.019947310959374
2549,3.5424035899930635,40.0,0.7132936507936298,49.08870966247066
2550,3.5416662845833735,40.0,0.712499999999979,49.15733496770228
2551,3.54093027054271,40.0,0.7117063492063282,49.225823387396716
2552,3.5401955104462144,40.0,0.7109126984126775,49.294175087695336
2553,3.539461968237034,40.0,0.7101190476190267,49.36239023986869
2554,3.5387296091683176,40.0,0.7093253968253759,49.4304690200584
2555,3.537998399747652,40.0,0.7085317460317251,49.49841160903035
2556,3.537268307683834,40.0,0.7077380952380743,49.56621819193849
2557,3.5365393018358953,40.0,0.7069444444444235,49.633888958099035
2558,3.535811352164268,40.0,0.7061507936507727,49.70142410077439
2559,3.5350844296840163,40.0,0.7053571428571219,49.76882381696657
2560,3.53435850642004,40.0,0.7045634920634711,49.836088307219626
2561,3.533633555364168,40.0,0.7037698412698203,49.903217775430726
2562,3.532909550434065,40.0,0.7029761904761695,49.970212428669456
2563,3.532186466433878,40.0,0.7021825396825188,50.0370724770051
2564,3.53146427901654,40.0,0.701388888888868,50.10379813334151
2565,3.530742964647672,40.0,0.7005952380952172,50.17038961325924
2566,3.530022500571018,40.0,0.6998015873015664,50.23684713486456
2567,3.529302864775331,40.0,0.6990079365079156,50.303170918645286
2568,3.5285840359626715,40.0,0.6982142857142648,50.369361187332835
2569,3.5278659935180476,40.0,0.697420634920614,50.43541816577051
2570,3.5271487174803435,40.0,0.6966269841269632,50.50134208078753
2571,3.5264321885144736,40.0,0.6958333333333124,50.567133161078765
2572,3.52571638788473,40.0,0.6950396825396616,50.632791637089724
2573,3.525001297429257,40.0,0.6942460317460108,50.69831774090677
2574,3.524286899535606,40.0,0.6934523809523601,50.76371170615217
2575,3.6712849445455684,0.0,0.6926587301587093,50.72420404645157
2576,3.6822724057577556,0.0,0.6926587301587093,50.68477536256271
2577,3.692802807034116,0.0,0.6926587301587093,50.645425496612944
2578,3.702895109177379,0.0,0.6926587301587093,50.606154291045215
2579,3.7125674872206584,0.0,0.6926587301587093,50.56696158861741
2580,3.7218373632012938,0.0,0.6926587301587093,50.52784723240177
2581,3.730721437337476,0.0,0.6926587301587093,50.4888110657842
2582,3.739235717914453,0.0,0.6926587301587093,50.44985293246369
2583,3.747395549933716,0.0,0.6926587301587093,50.4109726764517
2584,3.7552156425763696,0.0,0.6926587301587093,50.37217014207147
2585,3.7627100955297488,0.0,0.6926587301587093,50.33344517395747
2586,3.7698924242243357,0.0,0.6926587301587093,50.29479761705473
2587,3.7767755840260673,0.0,0.6926587301587093,50.25622731661824
2588,3.7833719934272723,0.0,0.6926587301587093,50.21773411821232
2589,3.7896935562776695,0.0,0.6926587301587093,50.17931786771001
2590,3.795751683095165,0.0,0.6926587301587093,50.14097841129246
2591,3.8015573114945256,0.0,0.6926587301587093,50.10271559544828
2592,3.8071209257704344,0.0,0.6926587301587093,50.064529266972976
2593,3.8124525756699312,0.0,0.6926587301587093,50.0264192729683
2594,3.8175618943877807,0.0,0.6926587301587093,49.988385460841634
2595,3.82245811581693,0.0,0.6926587301587093,49.95042767830541
2596,3.8271500910848837,0.0,0.6926587301587093,49.91254577337648
2597,3.831646304405555,0.0,0.6926587301587093,49.8747395943755
2598,3.8359548882749124,0.0,0.6926587301587093,49.837008989926346
2599,3.8400836380375933,0.0,0.6926587301587093,49.79935380895548
2600,3.844040025850507,0.0,0.6926587301587093,49.761773900691374
2601,3.8478312140683912,0.0,0.6926587301587093,49.72426911466389
2602,3.8514640680752428,0.0,0.6926587301587093,49.686839300703674
2603,3.8549451685845573,0.0,0.6926587301587093,49.64948430894157
2604,3.8582808234303623,0.0,0.6926587301587093,49.61220398980799
2605,3.8614770788701214,0.0,0.6926587301587093,49.57499819403236
2606,3.8645397304197044,0.0,0.6926587301587093,49.53786677264249
2607,3.8674743332398034,0.0,0.6926587301587093,49.50080957696398
2608,3.8702862120923456,0.0,0.6926587301587093,49.46382645861963
2609,3.872980470884713,0.0,0.6926587301587093,49.42691726952884
2610,3.8755620018188197,0.0,0.6926587301587093,49.390081861907056
2611,3.878035494161406,0.0,0.6926587301587093,49.3533200882651
2612,3.8804054426512278,0.0,0.6926587301587093,49.316631801408654
2613,3.882676155558164,0.0,0.6926587301587093,49.28001685443763
2614,3.8848517624086623,0.0,0.6926587301587093,49.24347510074561
2615,3.886936221391314,0.0,0.6926587301587093,49.207006394019224
2616,3.888933326455818,0.0,0.6926587301587093,49.17061058823758
2617,3.890846714118008,0.0,0.6926587301587093,49.134287537671696
2618,3.8926798699831244,0.0,0.6926587301587093,49.09803709688389
2619,3.8944361349989753,0.0,0.6926587301587093,49.06185912072722
2620,3.8961187114501894,0.0,0.6926587301587093,49.02575346434489
2621,3.8977306687042512,0.0,0.6926587301587093,48.989719983169664
2622,3.899274948719621,0.0,0.6926587301587093,48.95375853292331
2623,3.9007543713257626,0.0,0.6926587301587093,48.917868969615995
2624,3.9021716392845347,0.0,0.6926587301587093,48.88205114954573
2625,3.903529343141993,0.0,0.6926587301587093,48.84630492929779
2626,3.9048299658792773,0.0,0.6926587301587093,48.810630165744115
2627,3.906075887370901,0.0,0.6926587301587093,48.775026716042795
2628,3.9072693886584138,0.0,0.6926587301587093,48.739494437637426
2629,3.908412656047084,0.0,0.6926587301587093,48.70403318825659
2630,3.9095077850329205,0.0,0.6926587301587093,48.66864282591326
2631,3.9105567840670674,0.0,0.6926587301587093,48.633323208904265
2632,3.911561578164288,0.0,0.6926587301587093,48.598074195809666
2633,3.912524012362012,0.0,0.6926587301587093,48.56289564549224
2634,3.9134458550361133,0.0,0.6926587301587093,48.5277874170969
2635,3.9143288010793578,0.0,0.6926587301587093,48.49274937005013
2636,3.915174474948213,0.0,0.6926587301587093,48.4577813640594
2637,3.9159844335834544,0.0,0.6926587301587093,48.422883259112645
2638,3.916760169209803,0.0,0.6926587301587093,48.388054915477674
2639,3.9175031120196,0.0,0.6926587301587093,48.35329619370163
2640,3.9182146327453204,0.0,0.6926587301587093,48.318606954610416
2641,3.918896045125522,0.0,0.6926587301587093,48.28398705930815
2642,3.9195486082686486,0.0,0.6926587301587093,48.24943636917659
2643,3.920173528918915,0.0,0.6926587301587093,48.21495474587461
2644,3.9207719636283187,0.0,0.6926587301587093,48.1805420513376
2645,3.921345020838683,0.0,0.6926587301587093,48.146198147776985
2646,3.921893762877435,0.0,0.6926587301587093,48.11192289767958
2647,3.9224192078707043,0.0,0.6926587301587093,48.07771616380712
2648,3.9229223315771673,0.0,0.6926587301587093,48.04357780919567
2649,3.9234040691459033,0.0,0.6926587301587093,48.00950769715509
2650,3.9238653168014235,0.0,0.6926587301587093,47.975505691268474
2651,3.924306933458885,0.0,0.6926587301587093,47.94157165539163
2652,3.924729742272373,0.0,0.6926587301587093,47.9077054536525
2653,3.9251345321190327,0.0,0.6926587301587093,47.873906950450646
2654,3.9255220590217004,0.0,0.6926587301587093,47.840176010456695
2655,3.925893047512583,0.0,0.6926587301587093,47.806512498611795
2656,3.9262481919404273,0.0,0.6926587301587093,47.77291628012707
2657,3.9265881577235153,0.0,0.6926587301587093,47.739387220483096
2658,3.9269135825507338,0.0,0.6926587301587093,47.70592518542935
2659,3.9272250775328694,0.0,0.6926587301587093,47.67253004098368
2660,3.9275232283061805,0.0,0.6926587301587093,47.639201653431755
2661,3.9278085960902334,0.0,0.6926587301587093,47.60593988932654
2662,3.9280817187018924,0.0,0.6926587301587093,47.57274461548778
2663,3.9283431115272776,0.0,0.6926587301587093,47.539615699001416
2664,3.9285932684534344,0.0,0.6926587301587093,47.50655300721911
2665,3.928832662761381,0.0,0.6926587301587093,47.473556407757684
2666,3.9290617479821366,0.0,0.6926587301587093,47.44062576849857
2667,3.929280958717253,0.0,0.6926587301587093,47.40776095758734
2668,3.929490711425342,0.0,0.6926587301587093,47.37496184343313
2669,3.92969140517598,0.0,0.6926587301587093,47.34222829470811
2670,3.929883422372357,0.0,0.6926587301587093,47.309560180346985
2671,3.9300671294439673,0.0,0.6926587301587093,47.27695736954647
2672,3.930242877510568,0.0,0.6926587301587093,47.24441973176475
2673,3.9304110030186123,0.0,0.6926587301587093,47.21194713672096
2674,3.9305718283512827,0.0,0.6926587301587093,47.17953945439466
2675,3.9307256624132294,0.0,0.6926587301587093,47.147196555025324
2676,3.9308728011910543,0.0,0.6926587301587093,47.11491830911183
2677,3.9310135282905505,0.0,0.6926587301587093,47.08270458741191
2678,3.9311481154516543,0.0,0.6926587301587093,47.05055526094168
2679,3.9312768230420403,0.0,0.6926587301587093,47.01847020097506
2680,3.931399900530236,0.0,0.6926587301587093,46.986449279043306
2681,3.9315175869391137,0.0,0.6926587301587093,46.9544923669345
2682,3.931630111280562,0.0,0.6926587301587093,46.922599336693
